attribute_name,attribute_id,attribute_path,bedes_content_uuid,bedes_term,bedes_category,bedes_definition,bedes_url,distance
ResourceUnits,3063,Audits.Audit.Report.Scenarios.Scenario.ResourceUses.ResourceUse.ResourceUnits,ecaea4e4-495f-40c0-985a-de04a668c3bd,Resource,Resources,Type of energy resource fuel. This can be applied at the premises or individual system or equipment level.,https://bedes.lbl.gov/node/ecaea4e4-495f-40c0-985a-de04a668c3bd,0.9230769230769231
SummerPeakElectricityReduction,,,,,,,,
WinterPeakElectricityReduction,,,,,,,,
AnnualPeakElectricityReduction,,,,,,,,
AnnualDemandSavingsCost,,,,,,,,
AnnualWaterSavings,,,,,,,,
AnnualWaterCostSavings,,,,,,,,
OMCostAnnualSavings,,,,,,,,
OtherCostAnnualSavings,,,,,,,,
EquipmentDisposalAndSalvageCosts,,,,,,,,
FundingFromIncentives,,,,,,,,
FundingFromTaxCredits,,,,,,,,
NPVofTaxImplications,,,,,,,,
SimplePayback,,,,,,,,
NetPresentValue,,,,,,,,
InternalRateOfReturn,,,,,,,,
ReferenceCase,,,,,,,,
CalculationMethod,,,,,,,,
CostEffectivenessScreeningMethod,2946,Audits.Audit.Report.Scenarios.Scenario.ScenarioType.PackageOfMeasures.CostEffectivenessScreeningMethod,ca919bca-c24a-482c-8c0c-7f7f343c21ae,Cost Effectiveness Screening Method,Measures,Method for calculating cost-effectiveness for measures or project,https://bedes.lbl.gov/node/ca919bca-c24a-482c-8c0c-7f7f343c21ae,0.9828571428571429
MVCost,,,,,,,,
MVOption,,,,,,,,
UsefulLife,2783,Audits.Audit.Measures.Measure.UsefulLife,de842487-26fc-4e5f-975e-247023bf94f1,Useful Life,Global Terms,The expected remaining service life of a component.,https://bedes.lbl.gov/node/de842487-26fc-4e5f-975e-247023bf94f1,0.9818181818181818
MeasureTotalFirstCost,,,,,,,,
MeasureInstallationCost,,,,,,,,
MeasureMaterialCost,,,,,,,,
CapitalReplacementCost,,,,,,,,
ResidualValue,,,,,,,,
Recommended,,,,,,,,
StartDate,,,,,,,,
EndDate,,,,,,,,
ImplementationStatus,2792,Audits.Audit.Measures.Measure.ImplementationStatus,58965f18-1f76-4d89-ab01-f372396d29ff,Implementation Status,Measures,Implementation status of measure or a project,https://bedes.lbl.gov/node/58965f18-1f76-4d89-ab01-f372396d29ff,0.9904761904761905
DiscardReason,2793,Audits.Audit.Measures.Measure.DiscardReason,d066a542-4a40-45c3-8998-da10fba2af03,Discard Reason,Measures,Reason why the proposed mesure was dicarded.,https://bedes.lbl.gov/node/d066a542-4a40-45c3-8998-da10fba2af03,0.9857142857142858
Report,2798,Audits.Audit.Report,6f0b42be-9749-4086-8ffa-fc342dace4b4,Report Name,Measures,Name of the project.,https://bedes.lbl.gov/node/6f0b42be-9749-4086-8ffa-fc342dace4b4,0.9090909090909091
Scenarios,,,,,,,,
Scenario,,,,,,,,
ScenarioName,,,,,,,,
Normalization,2802,Audits.Audit.Report.Scenarios.Scenario.Normalization,f19bd5a6-a1c1-457a-a9b3-f1628e2d5b77,Normalization,Resources,"Normalization criteria to shift or scaled the measurement, where the intention is that these normalized values allow the comparison of corresponding normalized values for different datasets.",https://bedes.lbl.gov/node/f19bd5a6-a1c1-457a-a9b3-f1628e2d5b77,1.0
ScenarioType,,,,,,,,
CurrentBuilding,,,,,,,,
AssetScore,,,,,,,,
WholeBuilding,,,,,,,,
EnergyUseByEndUse,,,,,,,,
EnergyUse,,,,,,,,
EndUse,3089,Audits.Audit.Report.Scenarios.Scenario.AllResourceTotals.AllResourceTotal.EndUse,af5347a6-34a5-4c9c-aa98-ff257a3b90e3,End Use,Resources,End use that the resource primarily applies to. This can be also be attributed to a renewable energy that's generated on-site that has its own dedicated meter. This can be applied at the premises or individual system or equipment level.,https://bedes.lbl.gov/node/af5347a6-34a5-4c9c-aa98-ff257a3b90e3,0.9666666666666667
Rankings,,,,,,,,
Ranking,,,,,,,,
Type,,,,,,,,
SystemsType,,,,,,,,
EnvelopeType,,,,,,,,
Rank,,,,,,,,
AssetScoreData,,,,,,,,
Score,3021,Audits.Audit.Report.Scenarios.Scenario.ScenarioType.Other.AssetScore.UseType.AssetScoreData.Score,cd2b2b67-b579-41ad-b087-fe5244d671a7,Scope,Measures,"Percentage of the premises affected by the measure that's either proposed, implemented or evaluated",https://bedes.lbl.gov/node/cd2b2b67-b579-41ad-b087-fe5244d671a7,0.9066666666666667
SiteEnergyUse,,,,,,,,
EnergyUseByFuelType,,,,,,,,
SourceEnergyUse,,,,,,,,
SourceEnergyUseIntensity,,,,,,,,
UseType,,,,,,,,
AssetScoreUseType,,,,,,,,
ENERGYSTARScore,,,,,,,,
Benchmark,2842,Audits.Audit.Report.Scenarios.Scenario.ScenarioType.Benchmark,5754de30-8e41-4c01-95f8-325cb09d3f33,Benchmark Type,Premises,The type of benchmark being used,https://bedes.lbl.gov/node/5754de30-8e41-4c01-95f8-325cb09d3f33,0.9285714285714286
BenchmarkType,2843,Audits.Audit.Report.Scenarios.Scenario.ScenarioType.Benchmark.BenchmarkType,5754de30-8e41-4c01-95f8-325cb09d3f33,Benchmark Type,Premises,The type of benchmark being used,https://bedes.lbl.gov/node/5754de30-8e41-4c01-95f8-325cb09d3f33,0.9857142857142858
CodeMinimum,,,,,,,,
CodeName,,,,,,,,
CodeVersion,,,,,,,,
CodeYear,,,,,,,,
StandardPractice,,,,,,,,
StandardPracticeDescription,,,,,,,,
OtherBenchmarkDescription,,,,,,,,
BenchmarkTool,,,,,,,,
BenchmarkYear,,,,,,,,
Target,,,,,,,,
PackageOfMeasures,,,,,,,,
MeasureIDs,,,,,,,,
MeasureID,,,,,,,,
ImplementationPeriod,,,,,,,,
PackageFirstCost,,,,,,,,
ImplementationPeriodCostSavings,,,,,,,,
PercentGuaranteedSavings,,,,,,,,
ProjectMarkup,,,,,,,,
OtherFinancialIncentives,,,,,,,,
RecurringIncentives,,,,,,,,
WeatherType,3032,Audits.Audit.Report.Scenarios.Scenario.WeatherType,fc5a3265-cea2-4b9c-b594-7f55f3b2bbe5,Weather Data Type,Premises,"For hourly energy simulations, the type of data used in the hourly weather data. This information is generally found in the name of the weather data file, as well as in the header of the data file. In the United States, the normal type of data is Typical Meteorological Year (TMY), which represent a year of typical climatic conditions for a location. The data set is composed of 12 months of typical meteorological data concatenated to form a single year with a complete data set for primary measurements. The monthly data sets contain actual meteorological measurements and modeled solar values.",https://bedes.lbl.gov/node/fc5a3265-cea2-4b9c-b594-7f55f3b2bbe5,0.9294117647058824
Normalized,,,,,,,,
NormalizationYears,3034,Audits.Audit.Report.Scenarios.Scenario.WeatherType.Normalized.NormalizationYears,f19bd5a6-a1c1-457a-a9b3-f1628e2d5b77,Normalization,Resources,"Normalization criteria to shift or scaled the measurement, where the intention is that these normalized values allow the comparison of corresponding normalized values for different datasets.",https://bedes.lbl.gov/node/f19bd5a6-a1c1-457a-a9b3-f1628e2d5b77,0.9444444444444444
NormalizationStartYear,3035,Audits.Audit.Report.Scenarios.Scenario.WeatherType.Normalized.NormalizationStartYear,f19bd5a6-a1c1-457a-a9b3-f1628e2d5b77,Normalization,Resources,"Normalization criteria to shift or scaled the measurement, where the intention is that these normalized values allow the comparison of corresponding normalized values for different datasets.",https://bedes.lbl.gov/node/f19bd5a6-a1c1-457a-a9b3-f1628e2d5b77,0.9181818181818182
WeatherDataSource,,,,,,,,
AdjustedToYear,,,,,,,,
WeatherYear,,,,,,,,
Actual,,,,,,,,
ResourceUses,3043,Audits.Audit.Report.Scenarios.Scenario.ResourceUses,ecaea4e4-495f-40c0-985a-de04a668c3bd,Resource,Resources,Type of energy resource fuel. This can be applied at the premises or individual system or equipment level.,https://bedes.lbl.gov/node/ecaea4e4-495f-40c0-985a-de04a668c3bd,0.9333333333333333
ResourceUse,3044,Audits.Audit.Report.Scenarios.Scenario.ResourceUses.ResourceUse,ecaea4e4-495f-40c0-985a-de04a668c3bd,Resource,Resources,Type of energy resource fuel. This can be applied at the premises or individual system or equipment level.,https://bedes.lbl.gov/node/ecaea4e4-495f-40c0-985a-de04a668c3bd,0.9454545454545455
PercentResource,,,,,,,,
SharedResourceSystem,,,,,,,,
PercentEndUse,,,,,,,,
AnnualFuelUseNativeUnits,,,,,,,,
AnnualFuelUseConsistentUnits,,,,,,,,
FuelUseIntensity,,,,,,,,
UtilityID,,,,,,,,
Emissions,3053,Audits.Audit.Report.Scenarios.Scenario.ResourceUses.ResourceUse.Emissions,16b741cc-67eb-4be0-b417-2765890bb73a,Emissions Value,Emissions,Emissions that result in gases that trap heat in the atmosphere.,https://bedes.lbl.gov/node/16b741cc-67eb-4be0-b417-2765890bb73a,0.92
EmissionBoundary,3054,Audits.Audit.Report.Scenarios.Scenario.ResourceUses.ResourceUse.Emissions.EmissionBoundary,3cc28d9d-4ad4-4934-b958-1ea962fbb044,Emission Boundary,Emissions,The boundary that encompases the measured emissions.,https://bedes.lbl.gov/node/3cc28d9d-4ad4-4934-b958-1ea962fbb044,0.9882352941176471
EmissionsType,3055,Audits.Audit.Report.Scenarios.Scenario.ResourceUses.ResourceUse.Emissions.EmissionsType,bc5f9900-f196-4abe-bed5-4f9da54fd7f5,Emission Gas Type,Emissions,Emissions gas type,https://bedes.lbl.gov/node/bc5f9900-f196-4abe-bed5-4f9da54fd7f5,0.9529411764705882
EmissionsFactor,3056,Audits.Audit.Report.Scenarios.Scenario.ResourceUses.ResourceUse.Emissions.EmissionsFactor,23408f8b-3d5c-45f6-9cbd-e58a12fc05a5,Emissions Factor,Emissions,Emissions factor associated with a Resource,https://bedes.lbl.gov/node/23408f8b-3d5c-45f6-9cbd-e58a12fc05a5,0.9874999999999999
EmissionsFactorSource,3057,Audits.Audit.Report.Scenarios.Scenario.ResourceUses.ResourceUse.Emissions.EmissionsFactorSource,23408f8b-3d5c-45f6-9cbd-e58a12fc05a5,Emissions Factor,Emissions,Emissions factor associated with a Resource,https://bedes.lbl.gov/node/23408f8b-3d5c-45f6-9cbd-e58a12fc05a5,0.9303571428571429
GHGEmissions,,,,,,,,
AvoidedEmissions,,,,,,,,
ResourceBoundary,3104,Audits.Audit.Report.Scenarios.Scenario.AllResourceTotals.AllResourceTotal.ResourceBoundary,31bb6d91-ab32-45d5-9e66-d71281f0d168,Resource Boundary,Resources,The boundary that encompases the measured resource.,https://bedes.lbl.gov/node/31bb6d91-ab32-45d5-9e66-d71281f0d168,0.9882352941176471
TimeSeriesData,,,,,,,,
TimeSeries,,,,,,,,
ReadingType,,,,,,,,
TimeSeriesReadingQuantity,,,,,,,,
StartTimeStamp,,,,,,,,
EndTimeStamp,,,,,,,,
IntervalFrequency,3074,Audits.Audit.Report.Scenarios.Scenario.TimeSeriesData.TimeSeries.IntervalFrequency,9cd35067-eb88-44a5-9379-402792d71572,Interval Frequency,Resources,Indicates frequency of data that's available for a given variable. Data that's available can range from 10 minute interval to annual. This interval frequency can be applied to resource or other time series data like weather,https://bedes.lbl.gov/node/9cd35067-eb88-44a5-9379-402792d71572,0.9888888888888889
IntervalReading,,,,,,,,
Phase,3076,Audits.Audit.Report.Scenarios.Scenario.TimeSeriesData.TimeSeries.Phase,ec6428ae-31d2-4886-9571-00a2713cb0e3,Phase,Resources,Phase information associated with Readings,https://bedes.lbl.gov/node/ec6428ae-31d2-4886-9571-00a2713cb0e3,1.0
EnergyFlowDirection,,,,,,,,
HeatingDegreeDays,,,,,,,,
CoolingDegreeDays,,,,,,,,
HDDBaseTemperature,,,,,,,,
CDDBaseTemperature,,,,,,,,
ResourceUseID,3082,Audits.Audit.Report.Scenarios.Scenario.TimeSeriesData.TimeSeries.ResourceUseID,ecaea4e4-495f-40c0-985a-de04a668c3bd,Resource,Resources,Type of energy resource fuel. This can be applied at the premises or individual system or equipment level.,https://bedes.lbl.gov/node/ecaea4e4-495f-40c0-985a-de04a668c3bd,0.9230769230769231
AllResourceTotals,,,,,,,,
AllResourceTotal,,,,,,,,
SiteEnergyUseIntensity,,,,,,,,
EnergyCost,,,,,,,,
OnsiteRenewableSystemElectricityExported,,,,,,,,
ElectricitySourcedFromOnsiteRenewableSystems,,,,,,,,
SummerPeak,,,,,,,,
WinterPeak,,,,,,,,
WaterIntensity,,,,,,,,
WaterCost,,,,,,,,
WasteWaterVolume,,,,,,,,
TemporalStatus,3114,Audits.Audit.Report.Scenarios.Scenario.TemporalStatus,088f739c-434d-4c8f-a6c6-ee47b237dd01,Temporal Status,Resources,Temporal charcateristic of this measurement.,https://bedes.lbl.gov/node/088f739c-434d-4c8f-a6c6-ee47b237dd01,0.9866666666666667
AnnualHeatingDegreeDays,,,,,,,,
AnnualCoolingDegreeDays,,,,,,,,
AuditDate,,,,,,,,
ASHRAEAuditLevel,3171,Audits.Audit.Report.ASHRAEAuditLevel,1766b6e5-a993-40e9-b794-854cc8e89c4e,ASHRAE Audit Level,Measures,Energy audit level as defined in ASHRAE Procedures for Commercial Building Energy Audits,https://bedes.lbl.gov/node/1766b6e5-a993-40e9-b794-854cc8e89c4e,0.9777777777777777
RetrocommissioningAudit,,,,,,,,
AuditCost,,,,,,,,
DiscountFactor,3174,Audits.Audit.Report.DiscountFactor,6fbf1079-ecc0-4708-8189-e3d48b59fb35,Discount Factor,Measures,Discount factor applied to calculate present values of future cash flows,https://bedes.lbl.gov/node/6fbf1079-ecc0-4708-8189-e3d48b59fb35,0.9866666666666667
AnalysisPeriod,,,,,,,,
GasPriceEscalationRate,,,,,,,,
ElectricityPriceEscalationRate,,,,,,,,
WaterPriceEscalationRate,,,,,,,,
OtherEscalationRates,,,,,,,,
EscalationRate,3180,Audits.Audit.Report.OtherEscalationRates.EscalationRate,0c1bffd8-e9a5-4a32-9af0-f74eb9718a28,Escalation Rate,Measures,Assumed increase in resource or other costs,https://bedes.lbl.gov/node/0c1bffd8-e9a5-4a32-9af0-f74eb9718a28,0.9866666666666667
InflationRate,,,,,,,,
Qualifications,,,,,,,,
AuditorQualification,,,,,,,,
AuditorQualificationNumber,,,,,,,,
AuditorQualificationState,,,,,,,,
CertificationExpirationDate,,,,,,,,
CertifiedAuditTeamMemberContactID,,,,,,,,
AuditTeamMemberCertificationType,,,,,,,,
AuditExemption,3190,Audits.Audit.Report.AuditExemption,9f449d32-8ad7-4753-ba2b-0f7771432af3,Audit Exemption,Measures,Conditions under which the building is exempt from a mandated audit.,https://bedes.lbl.gov/node/9f449d32-8ad7-4753-ba2b-0f7771432af3,0.9866666666666667
Utilities,,,,,,,,
Utility,,,,,,,,
RateSchedule,,,,,,,,
RateStructureName,3194,Audits.Audit.Report.Utilities.Utility.RateSchedule.RateStructureName,fdd92db8-804f-47cc-9acb-53bbc221f5ac,Rate Structure Name,Resources,The name or title of TOU period,https://bedes.lbl.gov/node/fdd92db8-804f-47cc-9acb-53bbc221f5ac,0.9789473684210527
TypeOfRateStructure,,,,,,,,
FlatRate,,,,,,,,
RatePeriod,,,,,,,,
RatePeriodName,,,,,,,,
ApplicableStartDateForEnergyRate,,,,,,,,
ApplicableEndDateForEnergyRate,,,,,,,,
ApplicableStartDateForDemandRate,,,,,,,,
ApplicableEndDateForDemandRate,,,,,,,,
DemandWindow,,,,,,,,
DemandRatchetPercentage,3244,Audits.Audit.Report.Utilities.Utility.RateSchedule.TypeOfRateStructure.TieredRate.RatePeriod.RateTier.DemandRatchetPercentage,a0746d5f-8034-41c5-acd4-484778134b40,Demand Ratchet Percentage,Resources,Certain rate schedules incorporate demand ratchet percentage to ensure minimum billing demands based on historical peak demands. Billing demand in these cases is based comparing the month's demand and maximum of previous 11 month's demand times the demand ratchet percentage,https://bedes.lbl.gov/node/a0746d5f-8034-41c5-acd4-484778134b40,0.984
EnergyCostRate,,,,,,,,
EnergyRateAdjustment,,,,,,,,
ElectricDemandRate,,,,,,,,
DemandRateAdjustment,,,,,,,,
EnergySellRate,,,,,,,,
TimeOfUseRate,,,,,,,,
TimeOfUsePeriod,,,,,,,,
TOUNumberForRateStructure,,,,,,,,
ApplicableStartTimeForEnergyRate,,,,,,,,
ApplicableEndTimeForEnergyRate,,,,,,,,
ApplicableStartTimeForDemandRate,,,,,,,,
ApplicableEndTimeForDemandRate,,,,,,,,
TieredRate,,,,,,,,
RateTier,,,,,,,,
ConsumptionEnergyTierDesignation,,,,,,,,
MaxkWhUsage,,,,,,,,
MaxkWUsage,,,,,,,,
TierDirection,,,,,,,,
RealTimePricing,,,,,,,,
VariablePeakPricing,,,,,,,,
CriticalPeakPricing,,,,,,,,
CriticalPeakRebates,,,,,,,,
RateStructureSector,3253,Audits.Audit.Report.Utilities.Utility.RateSchedule.RateStructureSector,333ca515-5dda-4641-a12d-13380109b0f0,Rate Structure,Resources,Rates that determine how charges are levied by the utility,https://bedes.lbl.gov/node/333ca515-5dda-4641-a12d-13380109b0f0,0.9225563909774437
ReferenceForRateStructure,,,,,,,,
RateStructureEffectiveDate,,,,,,,,
RateStructureEndDate,3256,Audits.Audit.Report.Utilities.Utility.RateSchedule.RateStructureEndDate,333ca515-5dda-4641-a12d-13380109b0f0,Rate Structure,Resources,Rates that determine how charges are levied by the utility,https://bedes.lbl.gov/node/333ca515-5dda-4641-a12d-13380109b0f0,0.9157142857142857
ReactivePowerCharge,,,,,,,,
MinimumPowerFactorWithoutPenalty,3258,Audits.Audit.Report.Utilities.Utility.RateSchedule.MinimumPowerFactorWithoutPenalty,62185ecc-fb92-47a3-8aba-cf8c9cf35f11,Minimum Power Factor Without Penalty,Resources,Minimum power factor that needs to be maintained without any penalties,https://bedes.lbl.gov/node/62185ecc-fb92-47a3-8aba-cf8c9cf35f11,0.9777777777777777
FixedMonthlyCharge,,,,,,,,
NetMetering,,,,,,,,
AverageMarginalSellRate,,,,,,,,
AverageMarginalCostRate,,,,,,,,
MeteringConfiguration,3263,Audits.Audit.Report.Utilities.Utility.MeteringConfiguration,6f67f127-8ef8-4dcc-a099-13412255527d,Metering Configuration,Resources,The structure of how the various meters are arranged,https://bedes.lbl.gov/node/6f67f127-8ef8-4dcc-a099-13412255527d,0.990909090909091
TypeOfResourceMeter,,,,,,,,
FuelInterruptibility,3265,Audits.Audit.Report.Utilities.Utility.FuelInterruptibility,91a0839e-47f9-4bac-976c-7626f6a70f66,Fuel Interruptibility,Resources,"This refers to the practice of supplementing fuel (electricity, natural gas, fuel oil.) by other means when there are interruptions in supply from the utility.",https://bedes.lbl.gov/node/91a0839e-47f9-4bac-976c-7626f6a70f66,0.9904761904761905
UtilityName,,,,,,,,
PowerPlant,,,,,,,,
UtilityMeterNumber,,,,,,,,
UtilityAccountNumber,,,,,,,,
UtilityBillpayer,,,,,,,,
ElectricDistributionUtility,,,,,,,,
SourceSiteRatio,3272,Audits.Audit.Report.Utilities.Utility.SourceSiteRatio,bffa3a7f-fda7-480c-8d57-86590d5c3476,Source Site Ratio,Resources,Ratio of energy consumed at a central power plant to that delivered to a customer.,https://bedes.lbl.gov/node/bffa3a7f-fda7-480c-8d57-86590d5c3476,0.9764705882352941
AuditorContactID,,,,,,,,
Contacts,3278,Audits.Audit.Contacts,20589c14-3fcc-4cb5-a30f-63e06d7009a6,Contact ID,Contact,Identification number associated with the contact.,https://bedes.lbl.gov/node/20589c14-3fcc-4cb5-a30f-63e06d7009a6,0.915
Contact,3279,Audits.Audit.Contacts.Contact,20589c14-3fcc-4cb5-a30f-63e06d7009a6,Contact ID,Contact,Identification number associated with the contact.,https://bedes.lbl.gov/node/20589c14-3fcc-4cb5-a30f-63e06d7009a6,0.9400000000000001
ContactRole,3280,Audits.Audit.Contacts.Contact.ContactRole,03062e7b-8e40-4e16-a3d1-476a85c1fc4d,Contact Title,Contact,The title or position of the contact within their organization.,https://bedes.lbl.gov/node/03062e7b-8e40-4e16-a3d1-476a85c1fc4d,0.9020979020979021
ContactName,3281,Audits.Audit.Contacts.Contact.ContactName,028bb2ae-c261-4c5d-b247-3db21cff10ab,Contact Name,Contact,Name of the contact when not full name or company name,https://bedes.lbl.gov/node/028bb2ae-c261-4c5d-b247-3db21cff10ab,0.9833333333333333
ContactCompany,,,,,,,,
ContactTitle,3283,Audits.Audit.Contacts.Contact.ContactTitle,03062e7b-8e40-4e16-a3d1-476a85c1fc4d,Contact Title,Contact,The title or position of the contact within their organization.,https://bedes.lbl.gov/node/03062e7b-8e40-4e16-a3d1-476a85c1fc4d,0.9846153846153847
ContactTelephoneNumbers,,,,,,,,
ContactTelephoneNumber,,,,,,,,
ContactTelephoneNumberLabel,,,,,,,,
TelephoneNumber,3325,Audits.Audit.Tenants.Tenant.TenantTelephoneNumbers.TenantTelephoneNumber.TelephoneNumber,b526e5b0-78d4-4b0b-a8dc-5b8de50ce608,Telephone Number,Contact,Telephone number associated with the contact. Format: Country code (area code) NNN-NNNN.,https://bedes.lbl.gov/node/b526e5b0-78d4-4b0b-a8dc-5b8de50ce608,0.9874999999999999
ContactEmailAddresses,,,,,,,,
ContactEmailAddress,,,,,,,,
ContactEmailAddressLabel,,,,,,,,
EmailAddress,3329,Audits.Audit.Tenants.Tenant.TenantEmailAddresses.TenantEmailAddress.EmailAddress,27655d45-7813-432a-901a-1dc821bc52c1,Email Address,Contact,"OrderedDict([('a', OrderedDict([('@href', 'mailto:email@serviceprovider.suffix'), ('#text', 'email@serviceprovider.suffix')])), ('#text', 'Electronic mail address with common format:')])",https://bedes.lbl.gov/node/27655d45-7813-432a-901a-1dc821bc52c1,0.9846153846153847
Tenants,,,,,,,,
Tenant,,,,,,,,
TenantName,,,,,,,,
TenantTelephoneNumbers,,,,,,,,
TenantTelephoneNumber,,,,,,,,
TenantTelephoneNumberLabel,,,,,,,,
TenantEmailAddresses,,,,,,,,
TenantEmailAddress,,,,,,,,
TenantEmailAddressLabel,,,,,,,,
ContactID,3330,Audits.Audit.Tenants.Tenant.ContactID,20589c14-3fcc-4cb5-a30f-63e06d7009a6,Contact ID,Contact,Identification number associated with the contact.,https://bedes.lbl.gov/node/20589c14-3fcc-4cb5-a30f-63e06d7009a6,0.98
